symbol,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
MSFT,-4,8,0.001,0.08289999999999999,0.48979999999999996,0.08410000000000001,1.5511000000000001,5.0,5.0,1.0,5.0,0.25,-0.3177,-0.3715
MSFT,-4,9,0.001,0.08869999999999999,0.5295000000000001,0.11359999999999999,1.5511000000000001,4.0,4.0,1.0,5.0,0.27,-0.3177,-0.3715
MSFT,-4,10,0.001,0.0849,0.5034000000000001,0.149,1.5511000000000001,3.0,3.0,1.0,5.0,0.24,-0.3177,-0.3715
MSFT,-3,-10,0.001,0.1935,1.4228999999999998,,1.5511000000000001,1.0,0.0,0.0,5.0,0.54,-0.3715,-0.3715
MSFT,-3,-9,0.001,0.1723,1.2148,0.12539999999999998,1.5511000000000001,3.0,1.0,0.3333,5.0,0.5,-0.3983,-0.3715
MSFT,-3,-8,0.001,0.1572,1.0756000000000001,0.0676,1.5511000000000001,5.0,1.0,0.2,5.0,0.46,-0.45039999999999997,-0.3715
MSFT,-3,-7,0.001,0.17579999999999998,1.2481,0.0876,1.5511000000000001,5.0,1.0,0.2,5.0,0.53,-0.424,-0.3715
MSFT,-3,-6,0.001,0.1864,1.3516,0.08039999999999999,1.5511000000000001,6.0,1.0,0.16670000000000001,5.0,0.58,-0.4282,-0.3715
MSFT,-3,-5,0.001,0.15789999999999998,1.0822,0.0333,1.5511000000000001,8.0,2.0,0.25,5.0,0.5,-0.4645,-0.3715
MSFT,-3,-4,0.001,0.1319,0.8590000000000001,0.005600000000000001,1.5511000000000001,12.0,3.0,0.25,5.0,0.41,-0.45039999999999997,-0.3715
MSFT,-3,-3,0.001,0.1518,1.0275,0.0104,1.5511000000000001,13.0,3.0,0.23079999999999998,5.0,0.49,-0.41359999999999997,-0.3715
MSFT,-3,-2,0.001,0.0444,0.24280000000000002,0.0194,1.5511000000000001,12.0,8.0,0.6667000000000001,5.0,0.13,-0.1547,-0.3715
MSFT,-3,-1,0.001,0.035699999999999996,0.19190000000000002,0.0175,1.5511000000000001,11.0,7.0,0.6364,5.0,0.08,-0.19649999999999998,-0.3715
MSFT,-3,0,0.001,0.0219,0.1142,0.0124,1.5511000000000001,10.0,6.0,0.6,5.0,0.01,-0.247,-0.3715
MSFT,-3,1,0.001,0.0388,0.21,0.0206,1.5511000000000001,10.0,6.0,0.6,5.0,0.09,-0.2115,-0.3715
MSFT,-3,2,0.001,0.0765,0.44630000000000003,0.038599999999999995,1.5511000000000001,10.0,8.0,0.8,5.0,0.27,-0.19649999999999998,-0.3715
MSFT,-3,3,0.001,0.0859,0.5103,0.0483,1.5511000000000001,9.0,7.0,0.7778,5.0,0.3,-0.1968,-0.3715
MSFT,-3,4,0.001,0.0691,0.3967,0.043899999999999995,1.5511000000000001,8.0,6.0,0.75,5.0,0.22,-0.20559999999999998,-0.3715
MSFT,-3,5,0.001,0.0369,0.19899999999999998,0.0325,1.5511000000000001,6.0,5.0,0.8332999999999999,5.0,0.07,-0.2518,-0.3715
MSFT,-3,6,0.001,0.051,0.2828,0.044199999999999996,1.5511000000000001,6.0,5.0,0.8332999999999999,5.0,0.13,-0.2373,-0.3715
MSFT,-3,7,0.001,0.061,0.3447,0.0524,1.5511000000000001,6.0,5.0,0.8332999999999999,5.0,0.17,-0.23550000000000001,-0.3715
MSFT,-3,8,0.001,0.0677,0.38770000000000004,0.0688,1.5511000000000001,5.0,4.0,0.8,5.0,0.19,-0.3225,-0.3715
MSFT,-3,9,0.001,0.0741,0.42979999999999996,0.0946,1.5511000000000001,4.0,4.0,1.0,5.0,0.21,-0.3225,-0.3715
MSFT,-3,10,0.001,0.0692,0.39759999999999995,0.12,1.5511000000000001,3.0,3.0,1.0,5.0,0.18,-0.3225,-0.3715
MSFT,-2,-10,0.001,0.188,1.367,,1.5511000000000001,1.0,0.0,0.0,5.0,0.52,-0.3715,-0.3715
MSFT,-2,-9,0.001,0.16820000000000002,1.1767,0.11779999999999999,1.5511000000000001,3.0,1.0,0.3333,5.0,0.49,-0.3958,-0.3715
MSFT,-2,-8,0.001,0.1539,1.0462,0.0613,1.5511000000000001,5.0,1.0,0.2,5.0,0.45,-0.4464,-0.3715
MSFT,-2,-7,0.001,0.1724,1.2162,0.0812,1.5511000000000001,5.0,1.0,0.2,5.0,0.52,-0.41979999999999995,-0.3715
MSFT,-2,-6,0.001,0.18780000000000002,1.3657,0.0789,1.5511000000000001,6.0,1.0,0.16670000000000001,5.0,0.59,-0.41229999999999994,-0.3715
MSFT,-2,-5,0.001,0.1583,1.0856000000000001,0.0332,1.5511000000000001,8.0,2.0,0.25,5.0,0.5,-0.4496,-0.3715
MSFT,-2,-4,0.001,0.1341,0.8765999999999999,0.0068000000000000005,1.5511000000000001,11.0,3.0,0.2727,5.0,0.42,-0.43770000000000003,-0.3715
MSFT,-2,-3,0.001,0.1477,0.9923000000000001,0.009300000000000001,1.5511000000000001,12.0,3.0,0.25,5.0,0.48,-0.4,-0.3715
