symbol,w_param,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
TSLA,7,19,68,0.001,-0.029500000000000002,-0.1383,-0.0019,2.4175,8.0,5.0,0.625,5.0,-0.13,-0.527,-0.7363
TSLA,7,19,69,0.001,-0.0281,-0.1322,-0.0005,2.4175,8.0,5.0,0.625,5.0,-0.11,-0.527,-0.7363
TSLA,7,19,70,0.001,-0.0281,-0.1322,-0.0005,2.4175,8.0,5.0,0.625,5.0,-0.11,-0.527,-0.7363
TSLA,7,19,71,0.001,-0.0066,-0.0323,0.0144,2.4175,8.0,5.0,0.625,5.0,-0.06,-0.527,-0.7363
TSLA,7,19,72,0.001,-0.0066,-0.0323,0.0144,2.4175,8.0,5.0,0.625,5.0,-0.06,-0.527,-0.7363
TSLA,7,19,73,0.001,-0.0397,-0.18280000000000002,-0.0095,2.4175,7.0,4.0,0.5714,5.0,-0.14,-0.527,-0.7363
TSLA,7,19,74,0.001,-0.011399999999999999,-0.0554,0.0111,2.4175,7.0,4.0,0.5714,5.0,-0.07,-0.527,-0.7363
TSLA,7,19,75,0.001,-0.0218,-0.1038,-0.0024,2.4175,6.0,3.0,0.5,5.0,-0.09,-0.527,-0.7363
TSLA,7,19,76,0.001,-0.0218,-0.1038,-0.0024,2.4175,6.0,3.0,0.5,5.0,-0.09,-0.527,-0.7363
TSLA,7,19,77,0.001,-0.0701,-0.3034,-0.0554,2.4175,5.0,1.0,0.2,5.0,-0.2,-0.5683,-0.7363
TSLA,7,19,78,0.001,-0.0553,-0.24670000000000003,-0.0414,2.4175,5.0,1.0,0.2,5.0,-0.16,-0.5683,-0.7363
TSLA,7,19,79,0.001,-0.0553,-0.24670000000000003,-0.0414,2.4175,5.0,1.0,0.2,5.0,-0.16,-0.5683,-0.7363
TSLA,7,19,80,0.001,-0.0462,-0.2096,-0.0319,2.4175,5.0,2.0,0.4,5.0,-0.14,-0.5683,-0.7363
TSLA,7,19,81,0.001,-0.0462,-0.2096,-0.0319,2.4175,5.0,2.0,0.4,5.0,-0.14,-0.5683,-0.7363
TSLA,7,19,82,0.001,-0.034,-0.15810000000000002,-0.0159,2.4175,5.0,2.0,0.4,5.0,-0.12,-0.5683,-0.7363
